Timestamp,X,Y,Z
444,-8.64,-2.64,5.491
445,-8.64,-2.65,5.138
446,-7.64,-4.65,5.06
447,-6.64,-4.64,5.217
448,-7.65,-5.64,4.667
449,-7.65,-5.64,4.158
451,-7.64,-4.64,4.236
452,-6.64,-3.65,5.217
453,-9.65,-4.64,4.864
454,-7.65,-2.64,4.864
455,-8.65,-3.65,4.942
456,-7.65,-6.65,3.726
457,-7.65,-5.65,4.118
458,-7.65,-5.64,3.844
459,-7.65,-4.65,4.275
460,-7.64,-4.64,3.883461
462,-7.64,-4.64,4.981
463,-6.64,-4.64,5.53
464,-5.64,-4.65,6.197
465,-7.64,-6.64,4.903
466,-7.65,-4.64,5.06
467,-6.65,-4.65,5.452
468,-6.65,-5.65,5.805
469,-5.64,-5.65,6.511
470,-5.65,-4.64,7.923
471,-5.64,-4.64,7.492
473,-3.65,-4.64,8.629
474,-1.64,-4.65,9.767
475,-2.65,-4.65,9.806
77,-2.65,-4.65,9.806
478,-2.64,-3.64,9.688
480,-2.65,-1.64,10.78
481,-1.65,-2.65,10.27
482,0.645,-1.65,10.66
483,-1.64,0.648,10.15
484,-3.65,3.02,9.688
485,-3.65,0.196,8.708
486,-3.65,-5.65,7.492
489,-7.65,-1.64,7.766
490,-6.65,-3.65,7.57
491,-4.64,-4.65,7.06
492,-2.64,-3.64,9.139
493,-2.64,-5.65,9.61
494,-6.65,-4.65,10.04
495,-7.65,6.237,8.59
496,-4.64,0.652,8.237
497,-3.65,-2.64,8.551
498,-4.64,-4.65,9.492
499,-4.65,-2.64,9.845
