Timestamp,X,Y,Z
466,-9.64,-1.65,1.647
468,-9.65,-1.64,2.353
469,-8.64,-2.65,2.392
470,-8.64,-2.65,2.549
471,-8.64,-2.64,2.902
472,-9.65,-2.64,3.02
473,-8.64,-2.64,3.177
474,-8.64,-2.64,3.412
475,-8.65,-3.65,3.726
476,-8.65,-3.65,3.922
477,-8.65,-3.65,4.197
478,-8.65,-3.65,4.354
479,-7.64,-3.65,4.667
480,-8.64,-3.65,4.981
481,-7.64,-3.64,4.785
482,-8.65,-3.64,5.138
483,-7.65,-5.64,5.687
484,-4.64,-6.65,6.04
485,-3.65,-5.65,7.727
486,-3.64,-6.65,7.256
487,-3.65,-5.64,7.492
488,-2.64,-6.65,7.178
489,-3.65,-5.64,8.472
490,-1.65,-6.64,9.218
491,0,-5.64,10.08
492,1.451,-4.65,10.74
493,2.392,-1.64,10.94
494,4.432,0.313,9.767
495,4.824,0.039,9.453
496,4.785,0.653,9.571
497,6.982,1.843,8.276
499,7.727,2.549,8.512
