Timestamp,X,Y,Z
89,6.668,0.65,8.159
90,5.177,-4.65,5.06
91,12.23,2.079,4.903
92,8.943,-1.64,6.001
93,10.19,0.627,6.197
94,10.47,0.666,6.354
95,8.08,0.653,8.669
96,8.825,0.588,7.884
97,4.824,0.196,6.511
98,8.159,1.019,7.923
99,7.139,2.941,8.904
100,7.335,4.354,9.845
102,7.492,0.078,10.08
4,5.256,-1.64,9.924
105,7.021,-6.65,8.394
106,7.649,-4.65,8.041
107,7.296,-4.64,8.355
108,6.629,-4.65,7.492
109,6.707,-3.64,7.492
110,6.276,-3.65,8.472
111,7.963,-4.64,5.099
112,8.433,-3.64,6.393
113,9.375,-3.64,5.962
114,9.296,-4.64,4.785
115,9.767,-2.64,4.981
116,9.453,-2.64,4.903
117,9.571,-3.65,4.942
118,9.963,-1.64,4.667
119,8.982,-2.64,4.981
120,8.943,-4.65,4.55
121,6.668,0.549,9.885
122,7.296,-2.64,6.123
124,4.432,1.725,10.39
125,3.648,1.49,10.63
126,3.295,3.216,11.06
127,3.138,2.902,10.59
128,2.902,0.588,8.786
129,2.353,-2.65,11.8
130,0.651,1.098,10.43
131,2.549,4.471,12.27
132,2.706,0.666,10.08
133,2.275,5.805,9.179
134,2.079,3.726,11.37
135,2.471,0,12.23
136,1.882,0.653,10.59
137,1.255,-3.64,10.78
138,0.706,0.196,12.08
139,0.98,0.654,11.29
141,0.648,0.142,-1.65
143,0.651,-1.144,1.01945
147,1.922,-5.64,9.885
148,2.824,-5.65,10.04
149,2.118,-5.65,8.982
150,4.04,-6.64,8.708
151,3.883,-5.65,8.669
152,2.863,-5.64,9.806
153,3.02,-3.64,9.649
154,3.687,-4.64,9.61
155,3.098,-4.65,9.728
156,3.569,-5.64,9.414
157,3.491,-5.65,9.139
158,3.451,-4.65,9.885
159,3.373,-3.65,10
160,3.726,-3.64,9.806
161,3.922,-4.64,9.806
162,4.001,-4.64,9.375
163,4.471,-4.64,9.061
164,4.942,-4.64,9.179
165,4.236,-4.64,8.943
166,3.412,-4.65,8.865
167,4.197,-4.64,9.492
168,5.021,-5.64,9.767
169,4.393,-5.64,8.512
170,4.746,-6.65,8.198
171,3.804,-3.64,9.688
172,2.863,-1.64,10.78
174,3.844,-2.65,10.86
175,1.333,-1.65,11.92
176,0.862,-3.65,10.15
177,1.961,-1.65,10.43
178,4.432,0.039,10.12
179,4.981,-1.64,10.15
180,4.785,-1.65,10.19
181,5.099,-1.64,10.59
182,4.079,0.353,9.022
183,5.334,-1.65,10.15
184,4.746,-2.65,9.532
186,5.57,-3.64,9.179
187,6.08,-3.64,8.904
188,5.687,-3.65,9.061
189,5.923,-2.65,9.414
190,4.903,-1.64,9.728
191,5.374,-2.64,9.845
192,5.138,-5.65,9.296
193,5.138,-5.65,9.453
194,5.883,-4.65,9.218
196,5.687,0.651,9.532
197,6.393,0,9.649
198,7.021,0.654,9.414
199,6.707,1.686,9.257
200,6.433,1.255,9.845
201,5.295,2.432,9.375
202,5.883,0.627,9.492
203,6.55,1.372,9.532
205,6.55,1.412,9.688
208,6.786,1.69,9.688
210,7.335,1.49,8.629
213,7.178,3.177,8.74
216,6.864,2.157,8.70844
218,7.021,3.177,8.629
219,6.001,2.863,9.532
220,5.687,2.314,9.688
221,6.668,3.53,10
222,6.237,4.628,9.139
223,6.511,3.373,8.786
224,6.433,3.138,9.022
225,6.55,1.608,8.316
226,6.668,4.785,9.806
227,7.688,2.353,9.806
228,6.668,0.549,8.865
229,6.707,2.981,8.59
230,7.217,2.667,8.433231
232,7.884,0.745,8.943
233,8.276,0.47,9.335
234,6.433,1.843,9.218
235,6.237,1.255,9.688
236,7.453,0.313,8.316
237,7.178,0.653,8.825
238,6.707,-3.65,8.825
239,8.276,0.117,8.159
240,7.1,0.65,7.139
241,5.648,-1.65,10.47
242,5.06,-2.64,10.12
243,4.432,-1.65,10.82
244,4.393,0.627,10.9
245,3.334,1.843,10.66
246,2.628,0.117,11.92
247,3.648,2.314,10.74
248,2.157,3.53,11.25
249,2.941,1.569,11.29
250,3.02,0.666,11.65
251,2.588,1.804,10.82
252,3.569,2.157,9.688
253,5.295,1.412,11.53
254,2.157,1.451,12
255,3.491,2.079,11.17
256,2.981,0.039,9.885
257,4.236,-5.65,9.326
3010,-7.64,-3.65,4.9
410,0.651,-5.65,10.47
411,0.274,-4.64,10.63
412,1.098,-4.65,10.35
413,3.216,-3.65,9.767
414,4.864,-2.65,10.47
415,5.021,0.196,8.747
416,3.804,0.652,9.924
417,2.196,-1.65,10.63
418,3.02,-1.64,11.96
419,4.001,-3.64,10.31
