Timestamp,X,Y,Z
340,-4.64,-2.64,9.257
341,-10.6,-2.65,9.453
342,-10.6,-1.65,5.343
344,-11.6,0.648,4.746
345,-9.64,-2.64,6.433
346,-6.65,-6.64,6.276
347,-3.64,1.608,6.315
348,-4.64,0.078,8.472
349,-1.64,3.491,9.296
350,0.649,1.882,9.767
351,0.235,4.864,12.63
352,-1.65,3.177,12.86
353,0.649,2.745,10.7
354,0.648,3.844,10.19
355,-3.65,0.745,10.08
356,-3.64,0.666,9.532
357,-5.65,-1.64,8.198
358,-6.65,-2.65,9.767
359,-8.65,-1.64,9.022
360,-7.64,-3.65,8.119
361,-9.65,-1.64,5.57
362,-10.6,-2.65,3.883
363,-10.6,0.65,4.079
364,-11.6,3.451,3.216
365,-11.6,3.961,4.236
366,-7.65,0.647,4.236
367,-3.64,-1.65,7.06
368,-2.64,2.196,9.022
369,0.648,3.098,10.9
370,2.079,0.313,11.61
371,0.653,0.117,10.47
372,0.652,3.491,10.55
373,0,2.314,10.35
374,-1.65,3.726,9.767
375,-3.64,4.55,9.257
376,-2.64,3.02,10.43
377,-4.65,0.196,8.355
378,-5.64,0.039,9.061
379,-6.65,-1.65,8.669
380,-7.64,-3.65,7.531
381,-9.65,0.649,6.04
382,-10.6,-1.64,3.726
385,-12.6,2.079,0.784
386,-10.6,7.139,0.649
387,-8.65,3.883,1.176
388,0.647,3.295,3.687
389,-4.65,12.78,0.902
390,-1.65,7.649,6.197
391,0.653,7.256,8.276
392,0.862,8.316,9.1
393,-1.64,6.08,10.19
394,-2.65,4.275,10
395,-1.64,1.019,10.94
396,-1.64,2.941,9.649
397,-1.65,0.745,7.727
398,-5.65,-2.65,8.747
399,-7.65,0.653,9.532
400,-10.6,-1.65,8.394
402,-10.6,0.646,3.373
403,-12.6,0.509,3.726
404,-11.6,1.137,2.392
405,-9.64,0.654,4.197
406,-4.65,-1.65,4.393
407,-4.64,-1.64,6.746
408,-5.65,0.156,10.12
409,-4.65,3.412,12.39
410,0.647,0.156,10.86
411,-2.65,0.196,8.865
412,0.648,1.294,11.29
413,-1.65,1.216,10.43
414,-1.65,0.117,9.688
415,-1.65,1.019,9.532
416,-2.65,1.019,9.767
417,-5.65,-2.65,8.786
418,-6.64,-2.64,9.139
419,-8.65,-2.65,8.276
420,-10.6,-2.65,6.433
421,-12.6,-1.64,2.432
422,-11.6,0.196,1.882
423,-12.6,0.156,1.922
424,-9.65,0.651,3.569
425,-10.6,-5.65,2.824
426,-2.64,-1.65,4.707
427,-1.64,2.745,8.629
428,0.652,2.667,9.963
429,1.765,2.745,10.94
430,2.314,2.275,9.492
431,0,1.451,10.35
432,-1.64,0.353,12.23
433,-2.65,0.509,11.06
434,-1.64,2.588,9.218
435,-3.65,0.078,9.728
436,-4.64,0.47,9.335
7,-5.64,-1.64,8.747
438,-7.64,-2.64,8.433
439,-7.64,-2.65,7.688
440,-9.65,-2.65,5.491
441,-11.6,-2,5.06
442,-11.6,-1.64,5.217
443,-10.6,-3.65,4.903
444,-9.65,-3.64,4.628
445,-5.64,-2.64,7.1
446,-5.65,-1.65,6.903
447,-3.64,-1.65,7.884
448,-2.65,0.654,10.43
449,-1.65,0.651,10.7
450,-1.65,1.176,12.19
451,0.645,1.294,10.12
452,-1.65,2.118,10.39
453,0.647,4.55,10.23
454,-1.64,2.471,10.31
455,-2.64,1.294,9.649
456,-4.64,0.47,9.61
457,-4.64,-2.65,9.022
458,-5.65,-2.64,9.218
460,-9.65,-2.64,6.276
461,-9.65,-3.64,4.432
462,-10.6,-1.64,5.138
463,-10.6,0.431,3.883
464,-9.64,0.078,4.707
465,-9.64,-3.65,5.06
466,-5.64,-3.64,6.903
467,-1.64,0.647,6.354
468,0.392,0.666,9.885
469,0.353,0.651,11.45
470,2.745,-4.64,10.31
471,1.019,-1.65,11.17
472,0.652,0,11.53
473,0.645,0.156,11.76
474,-1.65,0.666,10.51
475,-1.64,1.294,9.963
476,-1.64,1.608,9.688
477,-3.64,0.651,9.963
478,-3.64,0.509,10.23
479,-3.64,-2.65,9.767
480,-7.65,-2.64,9.806
481,-8.65,-3.65,7.413
484,-10.6,-2.64,3.608
485,-12.6,0.745,4.197
486,-10.6,-2.64,4.079
487,-2.64,-2.64,3.804
488,-7.64,-2.65,7.139
489,-5.65,0.647,10
490,0.549,1.176,9.649
491,0.647,-3.65,11.14
492,0.65,1.765,10.12
493,-1.64,1.49,11.53
494,-1.65,1.569,10.23
495,-2.65,2.588,10.39
496,-1.64,2.432,10.51
497,-2.64,2.039,8.669
498,-4.64,0.666,9.532
499,-6.65,-3.64,9.375
