Timestamp,X,Y,Z
117,-4.64,-4.65,7.217
118,0.647,-2.65,8.747
119,0.65,2.588,8.865
120,1.922,2.824,4.824
121,0.274,0.588,12.78
122,-3.64,0.078,12.43
123,0.649,-2.65,10.86
124,-1.65,0.654,8.276
125,-4.64,0.666,8.394
126,-7.64,1.137,9.963
127,-7.65,0.646,9.218
128,-8.65,-2.65,6.668
129,-11.6,-3.64,2.079
130,-13.6,0.654,2.981
131,-10.6,2,1.569
132,-10.6,1.216,5.53
133,-7.65,-4.65,6.158
134,-1.65,-2.64,5.452
135,-2.64,3.491,7.374
136,-1.64,5.256,11.25
137,-1.64,0.196,11.17
138,-4.65,3.098,10.23
139,0.645,2.039,11.61
140,-1.64,3.804,11.57
141,-3.65,4.158,8.629
142,-2.64,4.55,7.1
143,-5.65,2.471,8.669
144,-8.64,2.785,9.022
45,-10.6,1.255,8.825
146,-8.65,-2.65,5.413
147,-12.6,-1.65,3.373
148,-11.6,0.649,4.275
149,-10.6,4.432,4.079
150,-12.6,2,5.295
151,-9.65,4.824,4.746
153,-2.65,2.588,9.022
154,-2.65,5.256,9.728
156,-1.64,3.373,10
157,-2.65,2.196,12.47
158,-2,3.412,12.86
159,-2.65,4.04,10.19
160,-1.64,1.922,8.747
161,-3.65,2.824,9.767
162,-2.65,0.647,10.15
163,-5.64,0.274,9.767
165,-9.65,-3.64,8.394
166,-11.6,0.196,3.961
167,-12.6,1.333,4.275
168,-10.6,6.158,2.667
169,-10.6,6.276,3.412
173,-2.65,3.922,10.43
174,0.654,0.313,11.96
175,1.098,4.04,10.23
176,-3.65,-1.64,11.02
177,-1.65,4.589,10.04
178,-1.64,2.706,11.65
179,-2.64,3.687,11.17
180,0.649,3.216,9.335
181,-2.65,0.078,8.669
182,-5.65,1.059,9.532
183,-7.64,0.651,9.453
184,-7.64,0.98,8.825
185,-9.64,-3.65,4.942
186,-12.6,0,5.413
188,-12.6,1.019,4.864
189,-9.65,2.667,6.04
190,-5.65,0.649,6.511
191,-3.65,2.275,7.492
192,-3.64,2.275,9.414
193,-2.64,5.452,9.532
194,-2.65,3.451,9.61
195,-3.64,4.197,9.179
196,-2.65,5.256,9.963
197,0.646,3.687,10.12
198,0.649,3.961,9.453
199,-2.64,3.608,7.884
200,-7.65,-1.64,9.688
201,-4.65,0.039,9.571
202,-7.65,-1.64,8.786
205,-11.6,-2.65,3.648
206,-12.6,-1.64,5.217
207,-10.6,0.653,4.393
208,-6.65,0.648,7.609
209,-3.64,0.651,7.06
210,-1.65,0.274,9.218
211,0.654,5.177,8.669
212,2.039,5.099,10.27
213,0.646,2.981,10.63
214,-2.64,1.49,11.76
215,-1.64,2.667,9.218
216,-2.65,3.177,12.08
217,0.649,2.196,10.27
218,0.649,3.53,9.139
219,-2.64,2.745,8.237
220,-3.64,4.393,10.98
221,-4.65,1.49,9.806
222,-5.65,-2.65,8.708
223,-7.65,0.652,8.355
224,-9.64,-1.65,6.982
5,-9.65,0.549,6.433
226,-10.6,-1.64,4.707
227,-10.6,1.294,4.942
228,-11.6,2.863,5.217
231,0.649,1.412,8.237
232,0.653,3.059,8.825
233,0.649,5.491,8.433
234,-1.65,5.57,9.061
235,1.137,0.235,12.51
236,0.648,1.176,10.39
237,1.216,1.529,13.76
238,0.654,1.176,11.25
239,-1.65,2.392,8.982
240,-3.64,4.354,9.806
241,-3.65,5.138,8.59
242,-4.64,-3.65,10.63
243,-4.64,-1.65,9.414
244,-9.64,1.176,8.982
245,-8.65,-3.65,5.844
246,-10.6,-1.64,8.08
247,-12.6,-1.65,6.903
248,-11.6,0.98,5.883
249,-7.65,0.353,7.453
250,-2.65,-3.65,8.276
251,-2.64,2.902,7.021
252,-3.64,3.334,9.649
253,0.647,4.393,11.68
254,0.646,1.922,11.8
255,0.65,2.745,10.08
257,0.078,3.373,10.9
258,-2.65,3.687,10.59
259,-2.65,2.981,10.59
260,-2.65,3.726,9.492
261,-2.65,0.98,8.747
264,-6.64,-1.65,9.688
265,-9.64,-2.64,7.884
266,-10.6,0.313,6.276
267,-8.64,0.646,5.334
268,-11.6,-1.64,6.982
269,-9.65,2.981,8.669
270,-4.64,-1.65,8.316
271,-2.64,-1.65,5.844
272,-4.65,3.687,7.884
273,-3.65,2.628,11.41
276,0.645,-1.65,10.66
277,-3.65,1.372,11.25
278,-3.65,3.334,9.061
279,-1.64,0.549,9.61
280,-2.64,0.117,9.963
281,-3.65,-2.64,7.806
282,-5.64,-2.64,8.512
283,-9.64,-4.65,7.884
284,-10.6,-5.65,7.649
286,-11.6,-2.65,2.785
287,-11.6,-1.64,3.844
288,-8.64,-2.64,5.334
289,-6.65,-2.65,7.766
290,-3.64,-1.65,7.963
291,-3.64,4.197,9.1
292,0.65,4.118,8.355
294,-3.64,4.942,12.23
295,-1.64,4.824,9.532
296,-1.65,2.824,10
297,-2.65,2.549,10.7
298,-1.64,1.882,11.25
299,-1.65,-1.65,10.19
300,-3.65,0.47,8.865
301,-4.64,-1.65,9.375
2,-5.65,-2.64,8.747
303,-8.64,-4.64,7.296
304,-10.6,-6.64,5.138
305,-10.6,-4.64,5.413
306,-12.6,-2.64,4.118
307,-9.64,-6.65,4.707
308,-4.64,-5.64,5.962
309,0.649,0.431,6.04
310,-4.65,2.039,9.924
311,-2.64,2.588,12.55
312,-2.64,0.627,9.532
313,-2.64,4.942,10.04
314,-1.64,3.138,10.08
315,0.353,2,10
316,-1.65,2.157,9.688
317,-2.65,1.372,9.218
318,-4.64,0.647,8.041
319,-5.64,-3.65,8.865
320,-8.65,-3.65,9.257
321,-9.65,-4.65,6.629
322,-11.6,-5.64,3.255
323,-11.6,-4.65,2.079
324,-12.6,0.549,2.588
325,-11.6,1.059,1.49
327,-2.64,-5.65,4.079
328,-4.65,0.654,7.139
329,-4.65,0.649,10.19
330,0.648,0.653,11.33
331,-1.64,-2.65,9.649
332,0.647,2.51,10.63
333,-1.65,3.098,10.74
334,-1.64,2.588,10.12
335,-1.64,3.295,10.27
336,-2.64,2,11.1
337,-3.65,2.51,9.179
338,-5.65,0,8.119
340,-9.65,-1.65,6.237
341,-8.64,-3.65,5.962
342,-10.6,-1.65,3.804
343,-11.6,-1.65,3.569
344,-12.6,0.117,2.745
345,-11.6,0.646,2.785
346,-8.65,-2.64,3.648
347,-5.65,-3.65,5.491
348,-4.64,-2.65,8.551
349,0.509,0.649,10.12
350,1.725,0.653,10.74
351,0.654,-2.65,10.9
352,0.117,0.647,10.19
353,0.649,1.294,10.55
354,0.646,1.451,10.04
355,-1.65,0.65,11.1
357,-3.64,1.451,9.022
358,-6.65,0.65,9.453
359,-5.64,-1.65,8.865
360,-7.64,-2.64,8.355
361,-12.6,-1.64,5.805
362,-11.6,-2.65,4.393
363,-12.6,-1.65,4.471
364,-12.6,0.666,4.275
365,-8.65,-3.64,6.276
366,-3.64,-4.64,6.197
367,-5.65,0.353,6.786
368,-5.65,-1.65,9.179
370,-3.65,2.432,11.1
371,-1.65,1.451,11.72
374,-1.64,0.98,9.924
375,-3.64,2.588,8.59
376,-6.65,-1.65,7.374
377,-7.64,-4.65,7.413
378,-9.65,-2.65,6.9379
381,-11.6,-2.64,1.059
382,-12.6,5.57,1.765
383,-11.6,4.001,1.019
384,-10.6,3.844,0.823
385,-7.64,6.629,1.647
386,-5.65,3.491,5.766
387,2,9.414,4.118
388,0.647,6.354,1.569
389,-1.65,7.884,4.275
390,0.648,10.59,6.943
391,0.651,7.963,9.61
392,0.651,6.04,9.139
393,-3.65,1.176,10.63
394,-4.65,0.941,9.61
395,-5.64,0.627,7.963
396,-6.64,-4.65,8.786
397,-9.65,-1.65,7.453
98,-9.65,-7.64,3.099
400,-11.6,0.651,2.275
401,-12.6,4.981,2.392
402,-11.6,6.08,1.922
403,-10.6,4.432,3.569
404,-10.6,4.628,6.982
405,-2.65,1.608,8.119
406,-4.65,4.864,7.806
407,0.651,5.766,5.256
408,0.706,7.178,6.903
409,-1.65,7.766,7.963
410,0.862,6.393,8.394
411,0.651,4.667,11.49
412,-1.65,3.059,10.94
413,0.648,1.922,10.98
414,-1.64,2.196,11.76
415,0.039,2.196,8.237
416,-4.65,0.646,10.39
417,-4.65,0,9.649
418,-7.65,-1.65,9.1
419,-9.64,-1.64,6.903
420,-9.64,-1.64,5.962
421,-11.6,-4.64,4.55
422,-8.64,-1.65,3.491
423,-12.6,3.373,1.882
424,-15.6,0.648,3.177
425,-9.65,3.569,4.236
426,-2.65,-1.64,7.766
427,-5.64,6.158,5.099
429,-5.65,6.55,5.256
430,-2.65,5.883,7.178
431,0.651,5.099,10.39
432,-1.65,6.237,9.845
433,-1.64,4.824,9.845
434,-1.65,2.824,9.728
435,-2.65,1.372,10.15
436,-2.64,2.353,9.963
437,-4.64,0.431,8.237
438,-6.64,0.653,8.825
439,-8.65,-1.65,7.139
440,-8.64,-2.64,4.628
441,-12.6,0.313,3.961
42,-10.6,0.196,2.471
443,-12.6,2.118,1.294
444,-11.6,0.653,1.765
445,-11.6,4.236,1.922
446,-6.65,0.647,6.433
447,-3.64,-3.64,5.648
448,-7.65,1.216,9.139
449,-3.65,-1.65,9.375
450,0.649,3.451,8.825
453,-1.64,6.668,8.982
454,0.648,6.707,10.31
455,0.645,4.942,9.492
456,0.156,2.314,9.885
457,-1.64,2.902,10.47
458,-1.64,1.176,10.63
459,-3.64,0.274,9.845
460,-5.64,-1.65,9.022
462,-10.6,-2.64,5.766
463,-13.6,0.651,5.138
464,-12.6,-2.65,4.981
465,-10.6,-1.64,5.962
466,-11.6,-1.65,6.276
467,0.649,-2.65,6.903
468,0.649,-1.64,8.786
471,-2.64,1.725,12.51
472,-1.65,2.314,11.41
473,0.902,2.314,10.78
474,0.651,2.706,11.41
475,0.647,2.118,11.57
476,0.648,0.653,9.649
477,-2.65,0.745,10.15
478,-3.65,0.651,10.78
479,-4.64,0.652,8.198
480,-7.65,-1.65,8.825
481,-7.64,-1.64,8.002
482,-8.64,0.65,6.943
483,-10.6,0.649,5.491
484,-8.64,-1.64,3.648
485,-10.6,-1.65,3.53
486,-11.6,0.646,4.471
487,-11.6,0.648,4.667
488,-7.64,-4.64,3.883
489,-4.64,-2.65,5.177
490,-2,1.216,8.394
491,0.647,4.824,9.924
492,-2.64,1.372,12.12
493,-2.65,2.51,10.43
494,-1.65,2.588,10.47
495,-2.65,3.726,10.59
496,-1.65,4.314,11.41
497,-2.65,3.02,9.571
498,-2.65,2.667,10.12
499,-3.65,1.922,10.78
