Timestamp,X,Y,Z
420,-8.65,-1.64,4.903
421,-8.65,-2.65,4.903
422,-8.65,-2.65,5.727
423,-7.64,-2.64,6.119
424,-7.65,-2.65,6.55
425,-6.65,-3.65,6.825
426,-5.64,-4.64,7.139
427,-5.65,-4.64,7.492
428,-4.64,-5.65,7.727
429,-5.65,-4.65,7.609
432,-4.65,-5.65,7.531
433,-5.64,-5.65,7.413
434,-6.65,-4.64,6.982
435,-7.65,-4.65,6.354
436,-6.65,-1.64,5.727
437,-7.65,-3.65,6.903
438,-6.64,-2.64,7.727
439,-7.64,-3.65,7.413
440,-6.64,-4.65,7.531
441,-4.65,-4.64,8.316
442,-2.64,-5.65,8.551
443,-4.64,-5.65,8.002
444,-3.65,-4.65,8.943
445,-4.65,-2.64,9.139
446,-3.64,-1.64,8.865
447,-5.65,-2.64,8.237
448,-4.64,0.649,8.629
449,-7.64,-2.64,7.531
450,-8.65,-2.65,7.1
451,-8.65,-2.64,6.629
452,-9.65,-1.65,5.727
453,-8.65,-1.64,5.53
454,-7.64,-2.64,5.609
457,-5.65,-3.64,7.453
458,-6.65,-2.65,6.943
459,-6.65,-3.65,7.374
460,-7.65,-3.65,6.943
461,-7.65,-1.65,7.1
462,-6.64,-3.64,7.256
463,-6.64,-3.65,7.727
464,-6.64,-3.65,8.041
465,-5.65,-3.65,7.374
466,-5.64,-4.65,8.119
469,-5.64,-2.65,7.845
470,-6.64,-3.65,7.453
472,-5.65,-2.64,8.041
473,-5.64,-3.65,7.374
474,-7.65,-3.64,7.335
475,-7.64,-4.65,7.492
476,-8.65,-3.65,7.296
477,-6.64,0.647,7.57
478,-5.64,-3.65,8.041
479,-5.65,-2.64,8.316
480,-5.64,-3.65,8.394
481,-6.65,-2.64,8.002
482,-6.65,-1.65,7.727
483,-7.65,-1.65,7.178
484,-7.64,-1.64,7.492
485,-7.65,-1.65,7.256
486,-5.64,-2.64,7.727
487,-6.65,-4.65,7.531
488,-5.65,-3.65,9.061
489,-4.64,-4.65,7.688
490,-5.65,-2.64,7.806
492,-6.64,-3.65,7.531
493,-5.65,-3.64,7.413
495,-6.64,-3.65,6.433
496,-8.65,-3.65,5.53
497,-7.64,-4.65,5.138
498,-7.65,-3.64,5.217
499,-8.65,-4.65,5.021
