Timestamp,X,Y,Z
324,0.666,1.686,-8.65
325,0.666,1.922,-8.65
326,0.509,1.843,-8.65
327,0.627,1.922,-8.65
328,0.627,1.882,-8.65
329,0.706,1.843,-8.65
330,1.059,2,-8.65
331,1.059,1.922,-8.65
332,0.784,1.843,-8.65
333,0.588,1.647,-8.65
334,0.078,0.98,-8.65
335,1.49,1.059,-8.65
336,0.274,1.882,-7.64
337,0.549,1.882,-8.65
338,0.235,1.647,-8.65
339,0.196,1.49,-8.64
340,0.509,1.451,-8.64
341,0.431,1.804,-8.65
342,0.706,1.804,-8.65
343,1.255,1.843,-8.65
344,1.137,1.569,-8.65
345,1.333,1.608,-8.65
346,1.686,1.725,-8.65
347,1.412,1.765,-8.65
348,0.902,1.294,-8.65
349,0.902,1.176,-8.65
350,0.627,1.608,-8.64
351,0.862,1.961,-8.65
352,0.549,1.882,-8.64
353,0.117,2.118,-8.65
354,0.653,2.039,-8.65
355,0.654,2.157,-8.65
356,0.509,1.765,-8.65
357,0.509,1.961,-8.65
358,0.588,2.275,-8.65
359,0.784,2.157,-8.64
360,0.588,2.51,-8.65
361,1.372,2.588,-8.65
362,1.137,2.353,-8.65
363,1.098,2.314,-8.65
364,1.49,2.353,-8.65
365,1.49,2.196,-8.65
366,1.451,2.235,-8.65
367,1.882,2.079,-8.65
368,1.451,2.432,-8.65
369,1.019,2.471,-8.65
370,1.412,1.922,-8.65
371,2.275,2.392,-8.65
372,2.471,2.275,-8.64
373,1.608,2.51,-8.65
374,2.157,2.157,-8.65
375,2.432,2.275,-8.65
376,2.471,2.353,-8.65
377,2.275,2.235,-8.65
378,2.079,2.392,-8.65
379,2.235,2.51,-8.65
380,2.314,2.275,-8.65
381,2.079,2.353,-8.65
382,1.922,2.196,-8.65
383,1.647,2.471,-8.65
384,1.882,2.51,-8.65
385,2.157,2.51,-7.64
386,2.196,2.667,-8.65
387,1.686,2.824,-7.64
388,1.843,2.745,-8.65
389,1.686,2.628,-8.65
390,1.451,2.628,-8.65
391,1.255,2.628,-8.65
392,1.372,2.785,-8.65
393,1.294,2.745,-8.65
394,1.372,2.824,-8.65
395,1.372,2.824,-8.65
396,1.372,2.667,-8.65
397,1.451,2.824,-7.64
398,1.49,2.863,-8.65
399,1.451,2.941,-8.65
400,1.372,2.902,-7.64
401,1.451,2.863,-8.65
402,1.49,2.863,-8.65
403,1.529,2.863,-8.65
404,1.529,2.824,-8.65
405,1.529,2.941,-8.65
406,1.647,3.02,-8.65
407,1.569,3.02,-8.65
408,1.529,3.138,-7.64
409,1.569,3.098,-7.64
410,1.098,3.138,-7.64
411,0.98,3.177,-8.65
412,0.588,3.098,-8.65
413,2.157,3.02,-7.64
414,2.51,2.941,-7.64
415,1.725,3.255,-8.65
416,2.432,3.098,-7.64
417,2.392,3.02,-7.64
418,2.51,3.098,-7.64
419,2.549,3.177,-7.64
420,2.51,3.334,-7.64
421,2.471,3.295,-7.64
422,2.628,3.295,-7.64
423,2.588,3.255,-7.64
424,2.471,3.295,-7.64
425,2.432,3.373,-7.64
426,2.588,3.451,-7.64
427,2.471,3.295,-7.64
428,2.667,3.334,-7.64
429,2.745,3.295,-7.64
430,2.902,3.295,-7.64
431,2.902,3.059,-7.64
432,3.059,3.059,-7.64
433,2.745,3.098,-7.64
434,3.059,2.941,-7.64
435,2.824,3.059,-7.64
436,3.098,3.059,-7.64
437,2.863,3.216,-7.64
438,2.588,3.295,-7.64
439,2.549,3.177,-7.64
440,2.745,3.334,-7.64
441,2.785,3.608,-7.64
442,2.432,3.608,-7.64
443,2.667,3.883,-8.65
444,2.235,3.765,-7.64
445,1.529,3.648,-7.64
446,1.922,3.726,-7.64
447,1.686,3.844,-7.64
448,1.647,3.765,-7.64
449,1.412,3.961,-7.64
450,1.49,3.883,-7.64
451,1.294,3.883,-7.64
452,1.372,3.608,-8.65
453,2.941,2.902,-7.65
454,6.001,1.49,-6.65
455,4.667,-2.64,0.646
456,11.65,1.255,3.687
457,8.512,0.653,6.04
458,8.433,2.157,10.47
459,5.021,2.785,6.982
460,2.118,2.706,11.25
461,0.392,2.196,11.92
462,0.627,4.118,6.001
463,0.549,0.353,10.47
464,0.653,2.706,8.551
465,0.274,1.569,11.33
466,1.059,0.654,12
467,2.314,2.079,12.39
468,1.176,2.196,10.98
469,1.059,2,11.1
470,1.059,2.039,11.1
471,1.098,2.039,11.14
472,1.059,2.079,11.14
473,1.059,2.079,11.14
474,0.941,1.961,11.14
475,1.059,2.039,11.1
476,1.059,2.039,11.14
477,1.098,2,11.06
478,1.098,2,11.06
479,1.098,1.882,11.17
480,1.059,2.079,11.06
